id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg
c_b794,,Comune di Carmignano,3,285.0,70.37,100.0,20.0,70.0,75.0,20.0,1,1,Comune di Carmignano,PO,Toscana
c_f680,,Comune di Montirone,4,285.0,70.37,100.0,40.0,60.0,65.0,20.0,1,1,Comune di Montirone,BS,Lombardia
c_g682,,COMUNE DI Piobbico,10,285.0,70.37,100.0,44.0,46.0,75.0,20.0,1,1,Comune di Piobbico,PU,Marche
comune di nervesa della battaglia,,Comune di Nervesa Della Battaglia,24,285.0,70.37,100.0,30.0,60.0,75.0,20.0,1,0,,,
c_i577,,Comune di Segrate,9,283.89,70.1,100.0,28.89,60.0,75.0,20.0,1,1,Comune di Segrate,MI,Lombardia
comune di costa di rovigo,,Comune di Costa di Rovigo,28,283.57,70.02,100.0,28.57,60.0,75.0,20.0,1,0,,,
c_i653,,Comune di Serra San Quirico,7,283.57,70.02,100.0,31.43,57.14,75.0,20.0,1,1,Comune di Serra San Quirico,AN,Marche
comune di lugo di vicenza,,Comune di Lugo di Vicenza,25,283.0,69.88,100.0,20.0,68.0,75.0,20.0,1,0,,,
c_e507,,Comune di Lecco,9,282.78,69.82,100.0,37.78,60.0,65.0,20.0,1,1,Comune di Lecco,LC,Lombardia
c_l511,,Comune di Usmate Velate,9,282.78,69.82,100.0,37.78,60.0,65.0,20.0,1,1,Comune di Usmate Velate,MB,Lombardia
comune di candiana,,Comune di Candiana,31,282.74,69.81,100.0,27.74,60.0,75.0,20.0,1,0,,,
comune di vigo di cadore,,Comune di Vigo Di Cadore,3,281.67,69.55,100.0,46.67,40.0,75.0,20.0,1,0,,,
c_g771,,COMUNE DI Poggio San Marcello,6,281.67,69.55,100.0,33.33,53.33,75.0,20.0,1,1,Comune di Poggio San Marcello,AN,Marche
comune di valle di cadore,,Comune di Valle Di Cadore,3,281.67,69.55,100.0,46.67,40.0,75.0,20.0,1,0,,,
comune di torreglia,,Comune di Torreglia,26,281.15,69.42,100.0,26.15,60.0,75.0,20.0,1,0,,,
c_c615,,Comune di Chiaravalle,13,281.15,69.42,100.0,26.15,60.0,75.0,20.0,1,1,Comune di Chiaravalle,AN,Marche
cmna,,Città Metropolitana di Napoli,92,281.09,69.4,100.0,26.09,60.0,75.0,20.0,1,1,Citta' Metropolitana di Napoli,NA,Campania
c_b805,,Comune di Caronno Pertusella,5,281.0,69.38,100.0,36.0,60.0,65.0,20.0,1,1,Comune di Caronno Pertusella,VA,Lombardia
c_b223,,Comune di Brusaporto,10,281.0,69.38,100.0,36.0,60.0,65.0,20.0,1,1,Comune di Brusaporto,BG,Lombardia
udsm_mi,,Università degli studi di Milano,10,281.0,69.38,100.0,28.0,60.0,73.0,20.0,1,1,Universita Degli Studi di Milano,MI,Lombardia
c_h342,,Comune di Rivarolo Mantovano,10,281.0,69.38,100.0,36.0,60.0,65.0,20.0,1,1,Comune di Rivarolo Mantovano,MN,Lombardia
c_h177,,Comune di Ranzanico,10,281.0,69.38,100.0,36.0,60.0,65.0,20.0,1,1,Comune di Ranzanico,BG,Lombardia
c_f145,,COMUNE DI Mergo,7,280.71,69.31,100.0,31.43,54.29,75.0,20.0,1,1,Comune di Mergo,AN,Marche
comune di alonte,,Comune di Alonte,29,280.52,69.26,100.0,25.52,60.0,75.0,20.0,1,0,,,
comune di soave,,Comune di Soave,35,280.43,69.24,100.0,25.43,60.0,75.0,20.0,1,0,,,
c_g157,,Comune di Osimo,46,280.22,69.19,100.0,25.22,60.0,75.0,20.0,1,1,Comune di Osimo,AN,Marche
c_h809,,COMUNE DI San Costanzo,12,280.0,69.14,100.0,26.67,58.33,75.0,20.0,1,1,Comune di San Costanzo,PU,Marche
c_b352,,Comune di Cagli,8,280.0,69.14,100.0,40.0,45.0,75.0,20.0,1,1,Comune di Cagli,PU,Marche
c_d965,,Comune di Genga,4,280.0,69.14,100.0,40.0,45.0,75.0,20.0,1,1,Comune di Genga,AN,Marche
comune di meolo,,Comune di Meolo,39,279.62,69.04,100.0,24.62,60.0,75.0,20.0,1,0,,,
c_a652,,Comune di Bareggio,11,279.55,69.02,100.0,34.55,60.0,65.0,20.0,1,1,Comune di Bareggio,MI,Lombardia
comune di cazzano di tramigna,,Comune di Cazzano di Tramigna,39,279.1,68.91,100.0,24.1,60.0,75.0,20.0,1,0,,,
uncobaro,,Unione dei Comuni della Bassa Romagna,32,279.06,68.9,100.0,22.5,61.56,75.0,20.0,1,1,Unione dei Comuni della Bassa Romagna,RA,Emilia-Romagna
c_io71,,Comune di San Paolo di Jesi,10,279.0,68.89,100.0,28.0,56.0,75.0,20.0,1,1,Comune di San Paolo di Jesi,AN,Marche
comune di foza,,Comune di Foza,25,279.0,68.89,100.0,20.0,64.0,75.0,20.0,1,0,,,
cvdl_tn,,Comunità della Valle dei Laghi,23,278.48,68.76,100.0,23.48,60.0,75.0,20.0,1,1,Comunita' della Valle Dei Laghi,TN,Trentino-Alto Adige/Südtirol
c_f581,,COMUNE DI Ostra Vetere,47,278.4,68.74,100.0,23.4,60.0,75.0,20.0,1,1,Comune di Ostra Vetere,AN,Marche
comune di montegaldella,,Comune di Montegaldella,16,278.12,68.67,100.0,20.0,63.12,75.0,20.0,1,0,,,
comune di arsiè,,Comune di Arsiè,20,278.0,68.64,100.0,20.0,63.0,75.0,20.0,1,0,,,
comune di refrontolo,,Comune di Refrontolo,34,277.94,68.63,100.0,22.94,60.0,75.0,20.0,1,0,,,
00514490010,,Comune di Torino,2048,277.65,68.56,100.0,26.21,56.46,74.99,20.0,1,0,,,
comune di pove del grappa,,Comune di Pove del Grappa,31,277.58,68.54,100.0,22.58,60.0,75.0,20.0,1,0,,,
c_e837,,Comune di Maiolati Spontini,8,277.5,68.52,100.0,30.0,52.5,75.0,20.0,1,1,Comune di Maiolati Spontini,AN,Marche
c_a626,,Comune di Barbara,32,277.5,68.52,100.0,22.5,60.0,75.0,20.0,1,1,Comune di Barbara,AN,Marche
c_i643,,Comune di Serra de' Conti,32,277.5,68.52,100.0,22.5,60.0,75.0,20.0,1,1,Comune di Serra De' Conti,AN,Marche
c_f401,,COMUNE DI Ostra,49,276.63,68.3,100.0,21.63,60.0,75.0,20.0,1,1,Comune di Ostra,AN,Marche
c_i608,,Comune di Senigallia,54,276.48,68.27,100.0,21.48,60.0,75.0,20.0,1,1,Comune di Senigallia,AN,Marche
comune di arsiero,,Comune di Arsiero,34,276.47,68.26,100.0,20.0,61.47,75.0,20.0,1,0,,,
c_m318,,COMUNE DI Trecastelli,48,276.46,68.26,100.0,21.67,59.79,75.0,20.0,1,1,Comune di Trecastelli,AN,Marche
c_f434,,Comune di Monte Cremasco,7,276.43,68.25,100.0,31.43,60.0,65.0,20.0,1,1,Comune di Monte Cremasco,CR,Lombardia
c_d141,,Comune di Credera Rubbiano,7,276.43,68.25,100.0,31.43,60.0,65.0,20.0,1,1,Comune di Credera Rubbiano,CR,Lombardia
c_l389,,Comune di Trescore Cremasco,7,276.43,68.25,100.0,31.43,60.0,65.0,20.0,1,1,Comune di Trescore Cremasco,CR,Lombardia
c_l995,,Comune di Villanuova Sul Clisi,7,276.43,68.25,100.0,31.43,60.0,65.0,20.0,1,1,Comune di Villanuova sul Clisi,BS,Lombardia
c_g603,,Comune di Pieranica,7,276.43,68.25,100.0,31.43,60.0,65.0,20.0,1,1,Comune di Pieranica,CR,Lombardia
c_b650,,Comune di Capergnanica,7,276.43,68.25,100.0,31.43,60.0,65.0,20.0,1,1,Comune di Capergnanica,CR,Lombardia
c_d203,,Comune di Cumignano sul Naviglio,7,276.43,68.25,100.0,31.43,60.0,65.0,20.0,1,1,Comune di Cumignano sul Naviglio,CR,Lombardia
comune di castelnuovo del garda,,Comune di Castelnuovo del Garda,36,276.39,68.24,100.0,20.0,61.39,75.0,20.0,1,0,,,
comune di treviso,,Comune di Treviso,254,276.06,68.16,100.0,20.94,60.12,75.0,20.0,1,0,,,
avepa,,Agenzia veneta per i pagamenti - AVEPA,41,275.73,68.08,100.0,20.0,60.73,75.0,20.0,1,1,Agenzia veneta per i pagamenti - AVEPA,PD,Veneto
regione del veneto,,Regione del Veneto,114,275.7,68.07,100.0,20.0,60.7,75.0,20.0,1,0,,,
c_h501,,Roma Capitale - Istituzione Sistema Biblioteche Centri Culturali,348,275.49,68.02,100.0,20.46,60.03,75.0,20.0,7,1,ROMA CAPITALE,RM,Lazio
r_lazio,,Regione Lazio,407,275.47,68.02,97.59,23.93,58.94,75.0,20.0,7,1,Regione Lazio,RM,Lazio
p_lc,,Provincia di Lecco,27,275.37,67.99,100.0,25.93,60.0,69.44,20.0,1,1,Provincia di Lecco,LC,Lombardia
comune di vicenza,,Comune di Vicenza,178,275.34,67.99,100.0,20.0,60.34,75.0,20.0,1,0,,,
udcvs,,Unione dei Comuni Valle del Savio,523,275.06,67.92,100.0,20.15,59.9,75.0,20.0,1,1,Unione Dei Comuni Valle del Savio,FC,Emilia-Romagna
comune di san mauro di saline,,Comune di San Mauro di Saline,9,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di ormelle,,Comune di Ormelle,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di fratta polesine,,Comune di Fratta Polesine,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di jesolo,,Comune di Jesolo,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cinto euganeo,,Comune di Cinto Euganeo,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di terrazzo,,Comune di Terrazzo,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di valli del pasubio,,Comune di Valli del Pasubio,39,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di valbrenta,,Comune di Valbrenta,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cornedo vicentino,,Comune di Cornedo Vicentino,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
p_ra,,Provincia di Ravenna,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Provincia di Ravenna,RA,Emilia-Romagna
comune di sarcedo,,Comune di Sarcedo,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di caldogno,,Comune di Caldogno,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di merlara,,Comune di Merlara,23,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
unione montana del bassanese,,Unione Montana Del Bassanese,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di teolo,,Comune di Teolo,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
its_022,,Trentino Digitale Spa,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Trentino Digitale S.p.a.,TN,Trentino-Alto Adige/Südtirol
comune di salcedo,,Comune di Salcedo,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di calvene,,Comune di Calvene,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di minerbe,,Comune di Minerbe,29,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di noventa padovana,,Comune di Noventa Padovana,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di torrebelvicino,,Comune di Torrebelvicino,34,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di legnaro,,Comune di Legnaro,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di pianezze,,Comune di Pianezze,34,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sona,,Comune di Sona,33,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_g003,,Comune di Offagna,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Offagna,AN,Marche
comune di trissino,,Comune di Trissino,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di mezzane di sotto,,Comune di Mezzane di Sotto,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sant'elena,,Comune di Sant'Elena,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di gruaro,,Comune di Gruaro,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di santa lucia di piave,,Comune di Santa Lucia di Piave,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
r_trenti,,Regione Autonoma Trentino Alto-Adige/Südtirol,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Regione Autonoma Trentino-Alto Adige/Suedtirol,TN,Trentino-Alto Adige/Südtirol
comune di salizzole,,Comune di Salizzole,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di asiago,,Comune di Asiago,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
udca_,,Unione Terra dei Castelli,36,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione Terra dei Castelli,AN,Marche
comune di anguillara veneta,,Comune di Anguillara Veneta,29,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cavaso del tomba,,Comune di Cavaso del Tomba,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di tregnago,,Comune di Tregnago,13,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_d829,,Comune di Fusignano,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Fusignano,RA,Emilia-Romagna
comune di gorgo al monticano,,Comune di Gorgo al Monticano,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di bolzano vicentino,,Comune di Bolzano Vicentino,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f611,,Comune di Monterotondo,12,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Monterotondo,RM,Lazio
comune di laghi,,Comune di Laghi,12,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di crocetta del montello,,Comune di Crocetta del Montello,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f574,,Comune di Montenars,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Montenars,UD,Friuli-Venezia Giulia
collegio regionale veneto guide alpine,,Collegio Regionale Veneto Guide Alpine,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di santa caterina d'este,,Comune di Santa Caterina d'Este,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_i758,,Comune di Sirolo,53,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Sirolo,AN,Marche
comune di sanguinetto,,Comune di Sanguinetto,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di isola vicentina,,Comune di Isola Vicentina,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
cpc,,Comunità di Primiero,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comunita' di Primiero,TN,Trentino-Alto Adige/Südtirol
ucgc,,Unione dei Comuni Valdostani Grand-Combin,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione Dei Comuni Valdostani Grand Combin,AO,Valle d'Aosta/Vallée d'Aoste
comune di campagna lupia,,Comune di Campagna Lupia,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di montorso vicentino,,Comune di Montorso Vicentino,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
07937540016,,SMAT - Società Metropolitana Acque Torino S.p.A.,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
umtv,,Unione Montana del Tronto e Valfluvione,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione Montana del Tronto e Valfluvione,AP,Marche
comune di preganziol,,Comune di Preganziol,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sovizzo,,Comune di Sovizzo,13,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di villanova di camposampiero,,Comune di Villanova di Camposampiero,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di curtarolo,,Comune di Curtarolo,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_l344,,Comune di Sant'Ippolito,12,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Sant'Ippolito,PU,Marche
cdcoame,,Comune di Colli al Metauro,36,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Colli al Metauro,PU,Marche
comune di valdastico,,Comune di Valdastico,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sarego,,Comune di Sarego,39,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di possagno,,Comune di Possagno,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di rivoli veronese,,Comune di Rivoli Veronese,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_g803,,Comune di Polverigi,60,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Polverigi,AN,Marche
izsm,,Istituto Zooprofilattico Sperimentale del Mezzogiorno,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Istituto Zooprofilattico Sperimentale del Mezzogiorno,NA,Campania
c_g220,,Comune di Paderno Dugnano,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Paderno Dugnano,MI,Lombardia
comune di lendinara,,Comune di Lendinara,11,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di povegliano veronese,,Comune di Povegliano Veronese,36,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di castelnovo bariano,,Comune di Castelnovo Bariano,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di occhiobello,,Comune di Occhiobello,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san biagio di callalta,,Comune di San Biagio di Callalta,13,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di marostica,,Comune di Marostica,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di villafranca di verona,,Comune di Villafranca di Verona,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san stino di livenza,,Comune di San Stino di Livenza,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di badia polesine,,Comune di Badia Polesine,35,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
cdtro,,Comune di Terre Roveresche,37,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Terre Roveresche,PU,Marche
comune di pressana,,Comune di Pressana,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sandrigo,,Comune di Sandrigo,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
federazione dei comuni del camposampierese,,Federazione dei Comuni del Camposampierese,23,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di arqua' petrarca,,Comune di Arqua' Petrarca,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_a551,,Comune di Bagnara di Romagna,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Bagnara di Romagna,RA,Emilia-Romagna
comune di vittorio veneto,,Comune di Vittorio Veneto,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_d791,,COMUNE DI Fratte Rosa,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Fratte Rosa,PU,Marche
comune di villa bartolomea,,Comune di Villa Bartolomea,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f348,,COMUNE DI Mondolfo,52,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Mondolfo,PU,Marche
comune di conegliano,,Comune di Conegliano,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f474,,COMUNE DI Monteciccardo,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san fior,,Comune di San Fior,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di rotzo,,Comune di Rotzo,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di susegana,,Comune di Susegana,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di montegrotto terme,,Comune di Montegrotto Terme,9,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di bassano del grappa,,Comune di Bassano del Grappa,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san pietro di feletto,,Comune di San Pietro di Feletto,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di roncade,,Comune di Roncade,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di torri di quartesolo,,Comune di Torri di Quartesolo,29,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_e783,,Comune di Macerata,56,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Macerata,MC,Marche
comune di borgo veneto,,Comune di Borgo Veneto,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_l081,,COMUNE DI Tavullia,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Tavullia,PU,Marche
amministrazione provinciale di belluno,,Amministrazione Provinciale Di Belluno,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di bosaro,,Comune di Bosaro,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
consiglio di bacino laguna di venezia,,Consiglio di bacino Laguna di Venezia,23,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di castelmassa,,Comune di Castelmassa,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di codogne',,Comune di Codogne',16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di bergantino,,Comune di Bergantino,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di lusia,,Comune di Lusia,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_h211,,Comune di Recanati,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Recanati,MC,Marche
comune di oderzo,,Comune di Oderzo,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_a191,,Comune di Alfonsine,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Alfonsine,RA,Emilia-Romagna
comune di  nervesa della battaglia,,Comune di  Nervesa della Battaglia,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di vigasio,,Comune di Vigasio,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di negrar di valpolicella,,Comune di Negrar di Valpolicella,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di albaredo d'adige,,Comune di Albaredo d'Adige,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di piacenza d'adige,,Comune di Piacenza D'adige,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di schio,,Comune di Schio,43,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di farra di soligo,,Comune di Farra di Soligo,23,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
veneto lavoro,,Veneto Lavoro,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
istituto regionale ville venete,,Istituto Regionale Ville Venete,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di casalserugo,,Comune di Casalserugo,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
cmgp_007,,Unione dei Comuni Valdostani Grand-Paradis,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione dei Comuni Valdostani Grand-Paradis,AO,Valle d'Aosta/Vallée d'Aoste
comune di follina,,Comune di Follina,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_b468,,Comune di Camerano,52,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Camerano,AN,Marche
comune di revine lago,,Comune di Revine Lago,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di battaglia terme,,Comune di Battaglia Terme,9,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_g453,,COMUNE DI Pergola,48,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Pergola,PU,Marche
comune di cartigliano,,Comune di Cartigliano,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di valdagno,,Comune di Valdagno,9,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di roverchiara,,Comune di Roverchiara,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di galliera veneta,,Comune di Galliera Veneta,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di tezze sul brenta,,Comune di Tezze sul Brenta,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di noale,,Comune di Noale,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di barbona,,Comune di Barbona,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di pernumia,,Comune di Pernumia,11,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di rovere veronese,,Comune di Rovere Veronese,36,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san pietro in cariano,,Comune di San Pietro in Cariano,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
cm_esino,,Unione Montana esino frasassi,6,275.0,67.9,100.0,33.33,46.67,75.0,20.0,1,1,Unione Montana dell'Esino Frasassi,AN,Marche
comune di lazise,,Comune di Lazise,39,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di camponogara,,Comune di Camponogara,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san giovanni lupatoto,,Comune di San Giovanni Lupatoto,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di campolongo maggiore,,Comune di Campolongo Maggiore,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di crespadoro,,Comune di Crespadoro,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di montebelluna,,Comune di Montebelluna,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di santorso,,Comune di Santorso,45,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di saccolongo,,Comune di Saccolongo,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_d358,,Comune di Dovera,8,275.0,67.9,100.0,30.0,60.0,65.0,20.0,1,1,Comune di Dovera,CR,Lombardia
comune di isola della scala,,Comune di Isola della Scala,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cerea,,Comune di Cerea,38,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di lastebasse,,Comune di Lastebasse,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
